Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Total,Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags,Fwd Header Length,Bwd Packets/s,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,Down/Up Ratio,Fwd Bytes/Bulk Avg,Bwd Bytes/Bulk Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Idle Std,Clase_ID,Nombre_Ataque,Chunk_ID
443,43036,6,0.0,1,0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,54.0,0,9300.0,0.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,95
4892,53,17,11258.0,1,1,79.0,95.0,79.0,79.0,0.0,95.0,15455.676,177.65144,0.0,0.0,0.0,0.0,0.0,0,8.0,88.82572,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,79.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,95
37475,443,6,1161052.0,18,15,4247.0,7120.0,1414.0,54.0,385.85812,54.0,9790.259,28.422499,36282.875,1.0,992945.0,1.0,1046543.0,0,360.0,12.919318,470.01523,1,0,0,0,0,0,0.8333333,0.0,5568.0,18,4247.0,15,65535.0,584.0,5,86205.11,56677.13,12,Spoofing - DNS Spoofing,95
38721,443,6,116593.0,2,2,349.0,200.0,295.0,54.0,120.5,54.0,4708.6875,34.307377,38864.332,1054.0,0.0,0.0,0.0,0,40.0,17.153688,98.51745,1,0,0,0,0,0,1.0,0.0,0.0,2,349.0,2,1709.0,796.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,95
80,47125,6,38053.0,1,1,66.0,66.0,66.0,66.0,0.0,66.0,3468.8462,52.558273,0.0,0.0,0.0,0.0,0.0,0,20.0,26.279137,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,66.0,1,240.0,1369.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,95
68,67,17,16910928.0,5,0,1710.0,0.0,342.0,342.0,0.0,0.0,101.11805,0.2956668,4227732.0,1173323.0,16910928.0,1173323.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,1710.0,0,0.0,0.0,5,0.0,1280689.1,14,Web-Based - Uploading Attack,95
48817,443,6,39244.0,2,2,132.0,163.0,66.0,66.0,0.0,66.0,7517.0728,101.92641,13081.333,303.0,0.0,0.0,0.0,0,40.0,50.963203,13.423394,1,0,0,0,0,0,1.0,0.0,0.0,2,132.0,2,8233.0,122.0,0,0.0,0.0,11,Spoofing - ARP Spoofing,95
68,67,17,34188816.0,5,0,1710.0,0.0,342.0,342.0,0.0,0.0,50.016354,0.14624664,8547204.0,8154016.0,34188816.0,8154016.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,1710.0,0,0.0,0.0,5,0.0,3743776.0,0,Benign,95
38451,443,6,128472030.0,90,80,39745.0,35665.0,1414.0,54.0,383.37744,54.0,586.976,1.3232452,760189.56,0.0,128472030.0,1.0,98324710.0,0,1800.0,0.6227036,491.88318,1,0,0,0,0,0,0.8888889,6727.8,13786.5,90,39745.0,80,8212.0,5488.0,69,1930914.6,7583181.5,12,Spoofing - DNS Spoofing,95
57621,57621,17,90089656.0,4,0,344.0,0.0,86.0,86.0,0.0,0.0,3.8184185,0.044400215,30029886.0,30011728.0,90089656.0,30011728.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,344.0,0,0.0,0.0,4,0.0,14138198.0,12,Spoofing - DNS Spoofing,95
7396,53,17,619.0,1,1,75.0,91.0,75.0,75.0,0.0,91.0,268174.47,3231.0178,0.0,0.0,0.0,0.0,0.0,0,8.0,1615.5089,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,75.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,95
40631,80,6,245470.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1678.4128,24.442905,49094.0,677.0,245470.0,677.0,0.0,0,80.0,8.147635,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,1246.0,12,Spoofing - DNS Spoofing,95
40632,80,6,253962.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1622.2899,23.625582,50792.4,7.0,253962.0,7.0,0.0,0,80.0,7.875194,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,2252.5,12,Spoofing - DNS Spoofing,95
40633,80,6,244357.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1686.0577,24.554237,48871.4,6.0,244357.0,6.0,0.0,0,80.0,8.184746,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,313.0,12,Spoofing - DNS Spoofing,95
52984,80,6,56144656.0,8,0,432.0,0.0,54.0,54.0,0.0,0.0,7.69441,0.14248906,8020665.5,625639.0,56144656.0,625639.0,0.0,0,160.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,8,432.0,0,1403.0,0.0,0,0.0,4653678.5,12,Spoofing - DNS Spoofing,95
13118,53,17,11442.0,1,1,85.0,153.0,85.0,85.0,0.0,153.0,20800.559,174.79462,0.0,0.0,0.0,0.0,0.0,0,8.0,87.39731,34.0,1,0,0,0,0,0,1.0,0.0,0.0,1,85.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,95
60226,80,6,23568308.0,7,7,568.0,1584.0,200.0,54.0,49.058067,54.0,91.30906,0.59401804,1812946.8,3.0,23568308.0,8.0,23351092.0,0,140.0,0.29700902,160.5359,1,0,0,0,0,0,1.0,0.0,0.0,7,568.0,7,65535.0,119.0,1,84027.664,9910783.0,12,Spoofing - DNS Spoofing,95
38154,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,95
51315,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,95
33851,53,17,10620.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,16949.152,188.32391,0.0,0.0,0.0,0.0,0.0,0,8.0,94.16196,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,95
46586,53,17,605.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,297520.66,3305.7852,0.0,0.0,0.0,0.0,0.0,0,8.0,1652.8926,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,95
45229,80,6,348417.0,4,4,371.0,462.0,189.0,54.0,56.166603,54.0,2390.8132,22.960993,49773.855,1161.0,237910.0,1161.0,237746.0,0,80.0,11.480496,83.09097,1,0,0,0,0,0,1.0,0.0,0.0,4,371.0,4,65535.0,127.0,1,112210.0,3360.6008,12,Spoofing - DNS Spoofing,95
58536,80,6,410394.0,5,4,447.0,595.0,211.0,54.0,61.291435,54.0,2539.0234,21.930145,51299.25,393.0,297082.0,393.0,291505.0,0,100.0,9.746731,119.44574,1,0,0,0,0,0,0.8,0.0,0.0,5,447.0,4,65535.0,127.0,1,89979.664,31301.797,12,Spoofing - DNS Spoofing,95
68,67,17,34967348.0,7,0,2394.0,0.0,342.0,342.0,0.0,0.0,68.46387,0.20018674,5827891.5,1642381.0,34967348.0,1642381.0,0.0,0,56.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,7,2394.0,0,0.0,0.0,7,0.0,1132624.6,9,Mirai,95
443,38451,6,97428440.0,126,142,63497.0,66279.0,1414.0,54.0,616.1462,54.0,1332.0135,2.7507367,364900.53,0.0,97428440.0,0.0,97414056.0,0,2520.0,1.45748,518.80524,1,0,0,0,0,0,1.1269841,12547.75,6855.375,126,63497.0,142,5488.0,8212.0,58,1530987.6,5437139.5,12,Spoofing - DNS Spoofing,95
57621,57621,17,90035080.0,4,0,344.0,0.0,86.0,86.0,0.0,0.0,3.8207328,0.044427127,30011694.0,30004642.0,90035080.0,30004642.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,344.0,0,0.0,0.0,4,0.0,0.0,12,Spoofing - DNS Spoofing,95
68,67,17,16846364.0,3,0,1026.0,0.0,342.0,342.0,0.0,0.0,60.903355,0.17807998,8423182.0,8148501.0,16846364.0,8148501.0,0.0,0,24.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3,1026.0,0,0.0,0.0,3,0.0,3799570.0,14,Web-Based - Uploading Attack,95
38721,443,6,135276.0,2,1,349.0,146.0,295.0,54.0,120.5,146.0,3659.1855,22.176884,67638.0,20848.0,0.0,0.0,0.0,0,40.0,7.3922944,99.30089,1,0,0,0,0,0,0.5,0.0,0.0,2,349.0,1,1709.0,840.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,95
33043,443,6,176464.0,2,1,139.0,54.0,85.0,54.0,15.5,54.0,1093.7075,17.000635,88232.0,8.0,0.0,0.0,0.0,0,40.0,5.666878,14.61354,1,0,0,0,0,0,0.5,0.0,0.0,2,139.0,1,1624.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,95
48278,443,6,185046.0,2,1,139.0,54.0,85.0,54.0,15.5,54.0,1042.9839,16.212185,92523.0,3887.0,0.0,0.0,0.0,0,40.0,5.404062,14.61354,1,0,0,0,0,0,0.5,0.0,0.0,2,139.0,1,1624.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,95
49686,53,17,11373.0,1,1,88.0,104.0,88.0,88.0,0.0,104.0,16882.09,175.8551,0.0,0.0,0.0,0.0,0.0,0,8.0,87.92755,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,88.0,1,0.0,0.0,1,0.0,0.0,5,DDOS - ICMP Fragmentation,95
58974,443,6,8750994.0,25,18,14736.0,6293.0,1414.0,54.0,619.02747,54.0,2403.0413,4.9137273,208357.0,0.0,8750994.0,1.0,8585060.0,0,500.0,2.056909,580.61865,1,0,0,0,0,0,0.72,12675.0,4846.0,25,14736.0,18,65535.0,1168.0,12,819519.5,1706701.0,12,Spoofing - DNS Spoofing,95
34920,443,6,114456.0,2,1,161.0,54.0,107.0,54.0,26.5,54.0,1878.451,26.210945,57228.0,742.0,0.0,0.0,0.0,0,40.0,8.736982,24.98444,1,0,0,0,0,0,0.5,0.0,0.0,2,161.0,1,1582.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,95
68,67,17,8409796.0,4,0,1368.0,0.0,342.0,342.0,0.0,0.0,162.66743,0.4756358,2803265.2,1338285.0,8409796.0,1338285.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,1368.0,0,0.0,0.0,4,0.0,596772.2,9,Mirai,95
38451,443,6,126144310.0,545,557,191362.0,410154.0,1414.0,54.0,318.69376,54.0,4768.475,8.736027,114572.484,0.0,126144310.0,0.0,116568890.0,0,10900.0,4.415578,553.8564,1,0,0,0,0,0,1.0220183,7555.1,13623.963,545,191362.0,557,8212.0,9080.0,348,410283.03,2228566.5,12,Spoofing - DNS Spoofing,96
68,67,17,42521016.0,6,0,2052.0,0.0,342.0,342.0,0.0,0.0,48.258488,0.1411067,8504204.0,8248345.0,42521016.0,8248345.0,0.0,0,48.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,2052.0,0,0.0,0.0,6,381061.0,4128838.8,0,Benign,96
57621,57621,17,90005360.0,4,0,344.0,0.0,86.0,86.0,0.0,0.0,3.8219945,0.044441797,30001786.0,30000308.0,90005360.0,30000308.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,344.0,0,0.0,0.0,4,0.0,0.0,12,Spoofing - DNS Spoofing,96
5353,5353,17,7006537.0,4,0,972.0,0.0,243.0,243.0,0.0,0.0,138.72758,0.57089543,2335512.2,1001596.0,7006537.0,1001596.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,972.0,0,0.0,0.0,4,0.0,471325.1,12,Spoofing - DNS Spoofing,96
5353,5353,17,7006697.0,4,0,972.0,0.0,243.0,243.0,0.0,0.0,138.72443,0.5708824,2335565.8,1001593.0,7006697.0,1001593.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,972.0,0,0.0,0.0,4,0.0,471406.62,12,Spoofing - DNS Spoofing,96
40634,80,6,250584.0,4,3,272.0,206.0,74.0,66.0,3.4641016,66.0,1907.544,27.934744,41764.0,109.0,250584.0,109.0,133935.0,0,80.0,11.9720335,3.6140316,1,0,0,0,0,0,0.75,0.0,0.0,4,272.0,3,65535.0,283.0,0,0.0,209.5,12,Spoofing - DNS Spoofing,96
40635,80,6,241934.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1702.9437,24.800152,48386.8,260.0,241934.0,260.0,0.0,0,80.0,8.266717,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,182.5,12,Spoofing - DNS Spoofing,96
40636,80,6,254899.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1616.3264,23.538734,50979.8,1016.0,254899.0,18259.0,0.0,0,80.0,7.846245,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,43695.23,12,Spoofing - DNS Spoofing,96
60226,80,6,44890690.0,9,0,486.0,0.0,54.0,54.0,0.0,0.0,10.826299,0.20048702,5611336.0,349830.0,44890690.0,349830.0,0.0,0,180.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,9,486.0,0,1403.0,0.0,0,0.0,3701200.2,12,Spoofing - DNS Spoofing,96
10872,53,17,22490.0,1,1,85.0,153.0,85.0,85.0,0.0,153.0,10582.481,88.92841,0.0,0.0,0.0,0.0,0.0,0,8.0,44.464207,34.0,1,0,0,0,0,0,1.0,0.0,0.0,1,85.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,96
49214,80,6,23282208.0,6,5,490.0,1057.0,200.0,54.0,53.421803,54.0,66.44559,0.4724638,2328220.8,2.0,23282208.0,7.0,23135432.0,0,120.0,0.21475627,148.19905,1,0,0,0,0,0,0.8333333,0.0,0.0,6,490.0,5,65535.0,62.0,1,109119.5,9931790.0,12,Spoofing - DNS Spoofing,96
47996,53,17,11272.0,1,1,78.0,110.0,78.0,78.0,0.0,110.0,16678.496,177.4308,0.0,0.0,0.0,0.0,0.0,0,8.0,88.7154,16.0,1,0,0,0,0,0,1.0,0.0,0.0,1,78.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,96
1051,53,17,5843.0,1,1,78.0,110.0,78.0,78.0,0.0,110.0,32175.252,342.28992,0.0,0.0,0.0,0.0,0.0,0,8.0,171.14496,16.0,1,0,0,0,0,0,1.0,0.0,0.0,1,78.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,96
53041,123,17,192012.0,1,1,90.0,90.0,90.0,90.0,0.0,90.0,937.4414,10.416016,0.0,0.0,0.0,0.0,0.0,0,8.0,5.208008,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,90.0,1,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,96
41130,123,17,194384.0,1,1,90.0,90.0,90.0,90.0,0.0,90.0,926.00214,10.288913,0.0,0.0,0.0,0.0,0.0,0,8.0,5.1444564,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,90.0,1,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,96
68,67,17,3898033.0,3,0,1026.0,0.0,342.0,342.0,0.0,0.0,263.2097,0.7696189,1949016.5,1316832.0,3898033.0,1316832.0,0.0,0,24.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,3,1026.0,0,0.0,0.0,3,0.0,26231.5,9,Mirai,96
443,38451,6,113051430.0,229,239,111426.0,109613.0,1414.0,54.0,614.06995,54.0,1955.2075,4.139709,242080.14,0.0,113050290.0,0.0,98355336.0,0,4580.0,2.114082,508.25546,1,0,0,0,0,0,1.0436682,10656.0,8033.273,229,111426.0,239,9080.0,8212.0,98,659476.25,3886797.5,12,Spoofing - DNS Spoofing,96
68,67,17,51056524.0,7,0,2394.0,0.0,342.0,342.0,0.0,0.0,46.88921,0.13710295,8509421.0,8196621.0,51056524.0,8196621.0,0.0,0,56.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,7,2394.0,0,0.0,0.0,7,0.0,3874230.0,0,Benign,96
57621,57621,17,120010320.0,5,0,430.0,0.0,86.0,86.0,0.0,0.0,3.5830252,0.041663084,30002580.0,30002524.0,120010320.0,30002524.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,430.0,0,0.0,0.0,5,0.0,0.0,12,Spoofing - DNS Spoofing,96
38721,443,6,115584.0,2,1,349.0,146.0,295.0,54.0,120.5,146.0,4282.5996,25.955149,57792.0,1111.0,0.0,0.0,0.0,0,40.0,8.651716,99.30089,1,0,0,0,0,0,0.5,0.0,0.0,2,349.0,1,1709.0,880.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,96
60226,80,6,0.0,1,0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,54.0,0,1403.0,0.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,96
26096,53,17,10912.0,1,1,83.0,99.0,83.0,83.0,0.0,99.0,16678.885,183.28445,0.0,0.0,0.0,0.0,0.0,0,8.0,91.64223,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,83.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,96
56916,443,6,8929202.0,15,15,2662.0,6910.0,792.0,54.0,248.97171,54.0,1071.9883,3.3597627,307903.53,1.0,8929202.0,1.0,8664955.0,0,300.0,1.6798813,454.5666,1,0,0,0,0,0,1.0,0.0,5288.0,15,2662.0,15,65535.0,460.0,4,1085853.9,1605642.5,12,Spoofing - DNS Spoofing,96
68,67,17,16238009.0,5,0,1710.0,0.0,342.0,342.0,0.0,0.0,105.30848,0.30791953,4059502.2,1519130.0,16238009.0,1519130.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,1710.0,0,0.0,0.0,5,0.0,1246998.5,9,Mirai,96
38451,443,6,139752050.0,72,63,29473.0,27971.0,1414.0,54.0,407.85074,54.0,411.04227,0.96599656,1042925.75,0.0,139752050.0,1.0,109604330.0,0,1440.0,0.4507984,499.02097,1,0,0,0,0,0,0.875,7500.3335,9894.5,72,29473.0,63,8212.0,10656.0,50,3078243.2,8735465.0,12,Spoofing - DNS Spoofing,96
68,67,17,33900970.0,5,0,1710.0,0.0,342.0,342.0,0.0,0.0,50.441036,0.14748842,8475242.0,8296528.0,33900970.0,8296528.0,0.0,0,40.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,5,1710.0,0,0.0,0.0,5,0.0,4476376.5,0,Benign,96
58974,443,6,121421.0,2,2,161.0,108.0,107.0,54.0,26.5,54.0,2215.4324,32.94323,40473.668,6.0,0.0,0.0,0.0,0,40.0,16.471615,22.949673,1,0,0,0,0,0,1.0,0.0,0.0,2,161.0,2,1582.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,96
19423,53,17,10136.0,1,1,88.0,104.0,88.0,88.0,0.0,104.0,18942.383,197.3165,0.0,0.0,0.0,0.0,0.0,0,8.0,98.65825,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,88.0,1,0.0,0.0,1,0.0,0.0,5,DDOS - ICMP Fragmentation,96
34788,443,6,8799303.0,27,20,18326.0,6401.0,1414.0,54.0,653.5022,54.0,2810.109,5.341332,191289.2,0.0,8799303.0,1.0,8651453.0,0,540.0,2.2729073,609.85754,1,0,0,0,0,0,0.7407407,16157.0,4846.0,27,18326.0,20,65535.0,1552.0,14,722294.3,1607624.1,12,Spoofing - DNS Spoofing,96
57621,57621,17,90060310.0,4,0,344.0,0.0,86.0,86.0,0.0,0.0,3.8196626,0.04441468,30020104.0,30002100.0,90060310.0,30002100.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,344.0,0,0.0,0.0,4,0.0,0.0,12,Spoofing - DNS Spoofing,96
443,38451,6,120027060.0,1348,1515,319714.0,676570.0,1414.0,54.0,444.57373,54.0,8300.495,23.852955,41938.176,0.0,119981180.0,0.0,120000220.0,0,26960.0,12.622154,355.72852,1,0,0,0,0,0,1.1238872,10621.571,8588.373,1348,319714.0,1515,13528.0,8212.0,305,86425.24,511987.66,12,Spoofing - DNS Spoofing,97
68,67,17,42649596.0,6,0,2052.0,0.0,342.0,342.0,0.0,0.0,48.113,0.14068128,8529919.0,8073916.0,42649596.0,8073916.0,0.0,0,48.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,6,2052.0,0,0.0,0.0,6,0.0,3709753.0,0,Benign,97
57621,57621,17,90006460.0,4,0,344.0,0.0,86.0,86.0,0.0,0.0,3.8219476,0.044441253,30002156.0,30001992.0,90006460.0,30001992.0,0.0,0,32.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,4,344.0,0,0.0,0.0,4,0.0,0.0,12,Spoofing - DNS Spoofing,97
36878,443,6,112920.0,2,1,161.0,54.0,107.0,54.0,26.5,54.0,1904.0028,26.567482,56460.0,9.0,0.0,0.0,0.0,0,40.0,8.855827,24.98444,1,0,0,0,0,0,0.5,0.0,0.0,2,161.0,1,1582.0,8201.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,97
6000,53,17,13093.0,1,1,88.0,104.0,88.0,88.0,0.0,104.0,14664.324,152.75337,0.0,0.0,0.0,0.0,0.0,0,8.0,76.376686,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,88.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,97
54617,443,6,8800505.0,23,20,11503.0,6401.0,1414.0,54.0,581.62494,54.0,2034.4287,4.886083,209535.83,1.0,8800505.0,1.0,8645985.0,0,460.0,2.2725968,541.2967,1,0,0,0,0,0,0.8695652,9550.0,4846.0,23,11503.0,20,65535.0,776.0,10,731322.9,1737711.2,12,Spoofing - DNS Spoofing,97
40649,80,6,240403.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1713.789,24.958092,48080.6,146.0,240403.0,146.0,0.0,0,80.0,8.319364,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,2456.5,12,Spoofing - DNS Spoofing,97
40650,80,6,243921.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1689.0714,24.598127,48784.2,7.0,243921.0,7.0,0.0,0,80.0,8.199376,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,2698.5,12,Spoofing - DNS Spoofing,97
40651,80,6,248014.0,4,2,272.0,140.0,74.0,66.0,3.4641016,66.0,1661.1965,24.192183,49602.8,8.0,248014.0,8.0,0.0,0,80.0,8.064061,3.7712362,1,0,0,0,0,0,0.5,0.0,0.0,4,272.0,2,65535.0,283.0,0,0.0,5607.5,12,Spoofing - DNS Spoofing,97
60162,53,17,11667.0,1,1,85.0,153.0,85.0,85.0,0.0,153.0,20399.418,171.42368,0.0,0.0,0.0,0.0,0.0,0,8.0,85.71184,34.0,1,0,0,0,0,0,1.0,0.0,0.0,1,85.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,97
49305,80,6,23391200.0,6,5,490.0,1057.0,200.0,54.0,53.421803,54.0,66.13598,0.4702623,2339120.0,2.0,23391200.0,6.0,23244988.0,0,120.0,0.2137556,148.19905,1,0,0,0,0,0,0.8333333,0.0,0.0,6,490.0,5,65535.0,62.0,1,115755.5,10842283.0,12,Spoofing - DNS Spoofing,97
34186,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,97
37951,123,17,0.0,1,0,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,90.0,0,0.0,0.0,1,0.0,0.0,0,Benign,97
15062,53,17,9575.0,1,1,82.0,98.0,82.0,82.0,0.0,98.0,18798.955,208.87729,0.0,0.0,0.0,0.0,0.0,0,8.0,104.438644,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,82.0,1,0.0,0.0,1,0.0,0.0,11,Spoofing - ARP Spoofing,97
36435,80,6,351505.0,4,4,371.0,462.0,189.0,54.0,56.166603,54.0,2369.8098,22.759277,50215.0,774.0,238896.0,774.0,238788.0,0,80.0,11.379639,83.09097,1,0,0,0,0,0,1.0,0.0,0.0,4,371.0,4,65535.0,127.0,1,113575.0,4127.681,12,Spoofing - DNS Spoofing,97
51205,80,6,351149.0,4,4,393.0,595.0,211.0,54.0,65.60631,54.0,2813.6204,22.782352,50164.145,631.0,240237.0,631.0,238266.0,0,80.0,11.391176,124.55521,1,0,0,0,0,0,1.0,0.0,0.0,4,393.0,4,65535.0,127.0,1,112635.0,42833.676,12,Spoofing - DNS Spoofing,97
34516,80,6,43668384.0,9,0,486.0,0.0,54.0,54.0,0.0,0.0,11.1293335,0.20609878,5458548.0,338555.0,43668384.0,338555.0,0.0,0,180.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,9,486.0,0,1403.0,0.0,0,0.0,3604544.5,12,Spoofing - DNS Spoofing,97
68,67,17,1988893.0,2,0,684.0,0.0,342.0,342.0,0.0,0.0,343.9099,1.0055845,0.0,0.0,0.0,0.0,0.0,0,16.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,2,684.0,0,0.0,0.0,2,0.0,0.0,12,Spoofing - DNS Spoofing,97
443,38451,6,127085896.0,840,894,354670.0,353027.0,1414.0,54.0,582.87555,54.0,5568.651,13.644315,73332.89,0.0,119734690.0,0.0,127055690.0,0,16800.0,7.034612,434.42593,1,0,0,0,0,0,1.0642858,10227.179,8096.143,840,354670.0,894,15464.0,8212.0,317,183380.03,1511452.9,12,Spoofing - DNS Spoofing,97
68,67,17,56250736.0,8,0,2736.0,0.0,342.0,342.0,0.0,0.0,48.639362,0.14222036,8035819.5,4159695.0,56250736.0,4159695.0,0.0,0,64.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,8,2736.0,0,0.0,0.0,8,489988.5,2001816.6,9,Mirai,97
